coop_id,longitude,latitude,huc6_id,SeasPrcpMedian,SeasPrcp07_11,SeasPrcp11,DailyPrcp07_11,DailyPrcp11,Drought07_11,Drought11,Aridity07_11,Aridity11,StressDD07_11,StressDD11,WarmNight07_11,WarmNight11
NE3660,-98.3833333333,40.6333333333,102702,20.69,0.461111111111111,0.644444444444444,0.0109289617486339,0.0109289617486339,47,29,0.0969932620656565,0.0505656252297505,-0.209210159819068,-0.0399322296750088,0.129781420765027,0.087431693989071
NE3735,-97.5833333333,40.1666666667,102702,21.51,0.555555555555556,0.977777777777778,0.0122950819672131,0.0109289617486339,62,39,0.0732075135503492,-0.783352899264917,0.0852352367077263,-0.226387895219155,0.109289617486339,0.103825136612022
NE4043,-97.4833333333,40,102702,21.67,0.45,0.933333333333333,0.0122950819672131,0.0218579234972678,57,35,0.509475353061166,-0.516002703203097,0.712474262048471,-0.0334537407307023,0.162568306010929,0.114754098360656
NE4335,-99,40.7166666667,102001,18.45,0.572222222222222,0.822222222222222,0.0122950819672131,0,51,25,0.102502889350919,-0.456937238802273,0.169370108376135,-0.617752939366859,0.14344262295082,0.114754098360656
NE4985,-98.9666666667,41.2666666667,102100,19.17,0.605555555555556,0.622222222222222,0.00819672131147541,0.00546448087431694,46,23,0.480597932845512,0.409337376509108,0.638496483817488,0.314492629785086,0.153005464480874,0.131147540983607
NE5050,-96.4666666667,41.9333333333,102200,21.955,0.664772727272727,0.931818181818182,0.00956284153005465,0.00546448087431694,59,28,-0.0545980679990639,-1.15943422066045,0.342400705807828,-0.901224499248905,0.151639344262295,0.120218579234973
NE5080,-97.45,41.8166666667,102200,19.84,0.588888888888889,0.733333333333333,0.00546448087431694,0,48,30,0.0596696572385988,-0.612268952022351,0.0515295401276918,-1.06834916502647,0.14207650273224,0.0710382513661202
NE5105,-96.85,40.9,102002,19.9,0.561111111111111,0.977777777777778,0.00956284153005465,0.0109289617486339,68,36,0.038315895948447,-1.05806603252817,0.37706402772563,-0.609554283162677,0.127049180327869,0.092896174863388
NE5250,-99.2833333333,41.2166666667,102100,18.59,0.533333333333333,0.6,0.0109289617486339,0,54,23,0.34975720363121,0.0860150184788699,0.576325548684084,-0.198773909611412,0.144808743169399,0.0983606557377049
NE5525,-99.3833333333,40.9166666667,102001,16.61,0.522222222222222,0.822222222222222,0.00956284153005465,0.00546448087431694,55,24,0.124932370378162,-0.734541205700555,0.672218068597592,-0.532877558362173,0.158469945355191,0.087431693989071
NE5565,-98.95,40.5,102702,17.81,0.466666666666667,0.8,0.00683060109289617,0.00546448087431694,43,21,-0.141877391737788,-1.01580568883194,-0.00980403334142371,-0.966828518746546,0.110655737704918,0.0765027322404372
NE5700,-101.05,42.0333333333,102100,16.815,0.6171875,0.9375,0.00956284153005465,0.0163934426229508,60,1,-0.501526600748803,-1.1751329309744,-0.221314424821843,-0.712719808883501,0.144808743169399,0.092896174863388
NE5810,-95.8833333333,40.6833333333,102400,22.775,0.5625,0.840909090909091,0.0109289617486339,0,37,25,0.279221886744997,-0.52348521877083,0.553424241278176,-0.520209430516764,0.166666666666667,0.103825136612022
NE5830,-98.0166666667,42.1166666667,102200,19.26,0.527777777777778,0.8,0.00956284153005465,0.0163934426229508,26,12,0.00454222894555453,-0.825868139957672,0.176970976312174,-1.1416275663661,0.166666666666667,0.114754098360656
NE5840,-98.0666666667,40.1833333333,102702,21.05,0.505555555555556,0.777777777777778,0.0136612021857923,0.0109289617486339,84,44,0.38153127303624,-0.0710624752881079,0.809899983432685,0.17586444745266,0.191256830601093,0.153005464480874
NE5925,-99.3333333333,42.6,102200,18.5,0.444444444444444,0.622222222222222,0.00956284153005465,0.0109289617486339,24,0,-0.0961233843707071,-0.294061444857299,-0.567808276295668,-0.951840305611991,0.0819672131147541,0.0491803278688525
NE5995,-97.4333333333,41.9833333333,102200,19.73,0.611111111111111,0.777777777777778,0.00683060109289617,0.00546448087431694,54,36,-0.028265176998132,-0.749118054502435,-0.0953815742865539,-1.24234605139187,0.0969945355191257,0.0491803278688525
NE6065,-100.666666667,41.1166666667,102001,15.09,0.527777777777778,0.888888888888889,0.00956284153005465,0.00546448087431694,32,2,0.220198155087751,-0.748060221551376,0.528747450763938,-0.557070034153874,0.109289617486339,0.0655737704918033
NE6135,-97.9666666667,42.0666666667,102200,19.47,0.461111111111111,0.822222222222222,0.00956284153005465,0.0109289617486339,25,13,0.0409022082775508,-0.76735894689651,-0.235573602829504,-1.24692956862708,0.120218579234973,0.0983606557377049
NE6167,-99.75,41.1333333333,102001,16.12,0.461111111111111,0.733333333333333,0.00819672131147541,0.00546448087431694,31,9,0.263347630322914,-0.517033099709334,0.307644502990052,-0.588752677372567,0.136612021857924,0.092896174863388
NE6255,-95.8833333333,41.3,102300,21.68,0.633333333333333,0.933333333333333,0.0150273224043716,0.0163934426229508,36,19,-0.459449465329806,-1.40533067906792,-0.374287076292449,-1.39432172144944,0.127049180327869,0.0655737704918033
NE6290,-98.65,42.45,102200,18.65,0.561111111111111,0.755555555555556,0.0136612021857923,0.00546448087431694,27,9,-0.115394521458368,-0.413034956723808,-0.0971300322111739,-0.878627205935573,0.105191256830601,0.0601092896174863
NE6375,-97.55,41.1833333333,102702,19.88,0.555555555555556,0.822222222222222,0.0109289617486339,0.0109289617486339,63,40,-0.504765554121792,-0.61964524211986,-0.542425744536432,-0.502987435055175,0.0887978142076503,0.087431693989071
NE6570,-96.15,40.1166666667,102400,21.4502,0.644444444444444,0.955555555555556,0.00956284153005465,0,37,24,-0.399008146249661,-1.38540807912955,-0.375414234391106,-1.32060610112049,0.0819672131147541,0.0491803278688525
NE6795,-95.8666666667,41.0166666667,102400,20.54,0.605555555555556,0.977777777777778,0.0136612021857923,0.0163934426229508,34,20,-0.291083409220437,-1.54206141492384,-0.0183748580986272,-1.12547102206006,0.163934426229508,0.0819672131147541
NE6837,-97.7833333333,41.0666666667,102702,20.175,0.448863636363636,0.840909090909091,0.00956284153005465,0.0163934426229508,71,41,0.154104118378714,-0.667705933804811,0.271264538559208,-0.486511223328254,0.12568306010929,0.0710382513661202
NE6970,-100.233333333,42.05,102100,16.62,0.613636363636364,0.818181818181818,0.0163934426229508,0.0109289617486339,33,1,0.183346723856667,-0.260580723512303,0.63117329196273,-0.0933083939571889,0.128415300546448,0.103825136612022
NE7040,-98.9,41.0333333333,102100,18.47,0.538888888888889,0.488888888888889,0.00819672131147541,0,50,23,0.152898479458683,0.0748574638218101,0.311402730187344,-0.213772460940188,0.0724043715846995,0.0437158469945355
NE7055,-96.75,40.9666666667,102002,20.81,0.611111111111111,0.977777777777778,0.0122950819672131,0.00546448087431694,68,38,-0.221043106212253,-1.17908141528326,0.172184459340204,-0.549222497885361,0.0997267759562842,0.0983606557377049
NE7640,-97.05,41.4333333333,102002,21.13,0.65,0.888888888888889,0.0122950819672131,0.0109289617486339,55,29,-0.200167424947956,-1.05358659998097,0.285877059553378,-0.796990590270025,0.14207650273224,0.0765027322404372
NE7715,-97.0833333333,40.9,102702,20.24,0.616666666666667,0.955555555555556,0.0136612021857923,0.0163934426229508,85,36,-0.704176781401729,-1.34148239438136,-0.825197772446251,-1.2824525329398,0.0614754098360656,0.0546448087431694
NE8395,-96.1833333333,40.65,102400,20.8,0.538888888888889,0.955555555555556,0.0136612021857923,0.0163934426229508,37,23,-0.0103607694018149,-1.19834537230333,-0.100225321027897,-1.27685900315309,0.122950819672131,0.0983606557377049
NE8410,-96.0833333333,40.2333333333,102400,23.13,0.588888888888889,0.866666666666667,0.0136612021857923,0.00546448087431694,38,26,0.00696723435597846,-0.879900761620186,0.297742305804141,-0.835914278960435,0.12568306010929,0.109289617486339
NE8455,-99.3666666667,41.7666666667,102100,18.09,0.555555555555556,0.755555555555556,0.0109289617486339,0.0109289617486339,25,6,0.435930449840815,-0.143058029526912,0.963772102153845,-0.136546324598787,0.16120218579235,0.103825136612022
NE8465,-96.1833333333,40.35,102400,21.785,0.551136363636364,0.818181818181818,0.0109289617486339,0.00546448087431694,40,27,-0.0410446391042772,-0.766414098314457,-0.254964394929127,-1.10207736830929,0.112021857923497,0.0983606557377049
NE8480,-96.2166666667,41.7833333333,102300,21.55,0.588888888888889,0.911111111111111,0.0177595628415301,0.0218579234972678,58,30,0.314248176855896,-0.93194313512917,0.437948406374625,-0.844631702072424,0.0860655737704918,0.0765027322404372
NE8735,-98.85,40.3333333333,102702,18.35,0.405555555555556,0.688888888888889,0.00819672131147541,0,44,21,0.643464338902855,0.141464241550655,0.937512818806776,0.297386697432996,0.211748633879781,0.174863387978142
NE8745,-97.3333333333,40.8833333333,102702,19.82,0.588888888888889,0.933333333333333,0.0136612021857923,0.0163934426229508,82,38,0.068362618286188,-0.693878328136318,0.370285492453819,-0.475934815785518,0.129781420765027,0.087431693989071
NE8915,-96.8666666667,42.25,102200,20.85,0.577777777777778,0.822222222222222,0.00683060109289617,0.00546448087431694,48,25,-0.401320272804948,-1.0646508100046,-0.296841314578458,-1.16126931857067,0.069672131147541,0.0546448087431694
NE8935,-96.4666666667,42.15,102300,19.805,0.577380952380952,0.976190476190476,0.00956284153005465,0.0163934426229508,61,33,-0.429473275094844,-1.56474594140263,-0.00971185059834413,-1.13453520268525,0.113387978142077,0.0819672131147541
NE9045,-97,42.2333333333,102200,19.83,0.638888888888889,1,0.0109289617486339,0.0163934426229508,54,31,-0.192556049182219,-1.10074239052597,-0.129164869357076,-0.93312172142252,0.118852459016393,0.0765027322404372
NE9090,-96.1333333333,40.85,102400,23.04,0.511111111111111,0.977777777777778,0.0122950819672131,0.0218579234972678,41,28,0.2719086350917,-0.792233226215508,0.394253232672909,-0.370956110240594,0.128415300546448,0.087431693989071
NE9150,-97.2333333333,40.3833333333,102702,19.99,0.516666666666667,0.888888888888889,0.00683060109289617,0.0163934426229508,65,36,0.372305189676421,-0.652412916805196,0.617473728302156,-0.464600749697035,0.180327868852459,0.103825136612022
NE9200,-96.7,41.8333333333,102200,20.46,0.561111111111111,0.911111111111111,0.00546448087431694,0.00546448087431694,60,27,-0.0368297120074168,-1.053607569814,-0.273467279221284,-1.02288592959974,0.136612021857924,0.087431693989071
NE9475,-96.6666666667,40.1166666667,102702,21.845,0.511363636363636,0.909090909090909,0.0109289617486339,0.0163934426229508,31,17,0.488540431466393,-0.515623336422622,0.790777621685158,-0.172955935962384,0.226775956284153,0.202185792349727
OH0862,-83.6,41.3666666667,041000,20.12,0.644444444444444,0.866666666666667,0.0136612021857923,0.0163934426229508,43,1,-0.0723062002809484,-0.58984104179069,-0.0342936226274767,-0.897034758806912,0.147540983606557,0.092896174863388
OH1390,-84.5333333333,40.5666666667,041000,21.29,0.638888888888889,0.977777777777778,0.0177595628415301,0.0218579234972678,64,6,-0.199767619016748,-1.12321337558538,0.0582870262216335,-0.635768371029592,0.12431693989071,0.092896174863388
OH2098,-84.3833333333,41.2666666667,041000,21.55,0.483333333333333,0.888888888888889,0.0136612021857923,0.0218579234972678,62,24,0.22907208578497,-0.482272727366844,0.195269870508571,-0.94570700363228,0.163934426229508,0.12568306010929
OH2786,-83.6666666667,41,041000,20.44,0.666666666666667,0.933333333333333,0.0122950819672131,0.0218579234972678,53,0,0.161203314972784,-0.266677501312464,0.1999000528109,-0.663481498240069,0.128415300546448,0.114754098360656
OH2791,-83.65,41.0333333333,041000,20.44,0.65,0.933333333333333,0.0136612021857923,0.0218579234972678,50,0,0.148821096236881,-0.264225863257233,0.136075241778243,-0.669868213047241,0.132513661202186,0.114754098360656
OH2974,-83.1166666667,41.3333333333,041000,21.44,0.594444444444444,0.888888888888889,0.0122950819672131,0.0109289617486339,30,0,0.433176808327261,-0.164297278718885,0.67340144606176,-0.602942632665933,0.127049180327869,0.120218579234973
OH3421,-84.4666666667,41.0166666667,041000,21.54,0.611111111111111,1,0.0122950819672131,0.0163934426229508,65,19,0.271876004996159,-0.64744687131075,0.67343670482749,-0.414356959009144,0.162568306010929,0.131147540983607
OH3874,-83.7666666667,41.2166666667,041000,21.22,0.666666666666667,0.955555555555556,0.0163934426229508,0.0273224043715847,60,7,-0.270881586620904,-0.8372142096365,-0.111051195198484,-0.993589658727496,0.188524590163934,0.180327868852459
OH4551,-84.1166666667,40.7166666667,041000,21.46,0.683333333333333,0.888888888888889,0.0150273224043716,0.00546448087431694,67,4,-0.346727752661478,-0.687674214512496,-0.160103729826472,-0.814002446493053,0.0860655737704918,0.0710382513661202
OH5438,-84.5833333333,41.5833333333,041000,22.03,0.488888888888889,0.888888888888889,0.0109289617486339,0.0109289617486339,63,22,0.287563739619555,-0.0835107779384446,-0.00392156089019144,-0.565911402307622,0.14207650273224,0.12568306010929
OH6118,-82.6166666667,41.2666666667,041000,22.8,0.644444444444444,0.8,0.0177595628415301,0.0163934426229508,27,0,0.337694000149256,0.188451178393099,0.490490790355682,-0.50043557104356,0.153005464480874,0.131147540983607
OH6405,-83.95,40.9333333333,041000,22.21,0.716666666666667,1,0.0177595628415301,0.0163934426229508,55,1,-0.129320073769347,-0.753964475039369,-0.138269445295105,-0.904356912470688,0.136612021857924,0.120218579234973
OH6465,-84.5833333333,41.1166666667,041000,19.93,0.572222222222222,1,0.0191256830601093,0.0273224043715847,64,24,0.302989438214448,-0.967077600709858,0.598731528681046,-0.671026029167685,0.146174863387978,0.136612021857924
OH7383,-84.4333333333,40.5333333333,041000,21.56,0.627777777777778,0.955555555555556,0.0109289617486339,0.0109289617486339,69,4,0.0143075917146183,-0.73350459340924,0.38198906540074,-0.513193033446518,0.170765027322404,0.153005464480874
OH7447,-82.7166666667,41.45,041000,20.81,0.705555555555555,0.866666666666667,0.0109289617486339,0.0109289617486339,28,0,0.506928224555894,0.273723957275829,0.565084347780894,-0.33933104755081,0.10655737704918,0.092896174863388
OH8313,-83.1666666667,41.1166666667,041000,21.085,0.511363636363636,0.863636363636364,0.00956284153005465,0.0163934426229508,42,0,0.0710228574779972,-0.496939374832494,-0.143838021592935,-0.807327756731186,0.121584699453552,0.109289617486339
OH8357,-83.8,41.5833333333,041000,19.28,0.605555555555556,1,0.0122950819672131,0.0163934426229508,50,12,-0.111225629292805,-0.953487651287045,-0.176343340367656,-1.04865004538803,0.113387978142077,0.0819672131147541
OH8534,-83.2833333333,40.8333333333,041000,21.76,0.627777777777778,0.822222222222222,0.0122950819672131,0.0109289617486339,59,0,-0.033621615027289,-0.204182786858542,0.011097553963472,-0.725502590361984,0.127049180327869,0.147540983606557
OH8609,-84.5666666667,40.8333333333,041000,22.9,0.711111111111111,0.977777777777778,0.0150273224043716,0.0163934426229508,62,8,-0.425966231539095,-0.933834511918255,-0.263683048482323,-1.05547305007113,0.12568306010929,0.092896174863388
OH8822,-84.1333333333,41.5166666667,041000,20.87,0.505555555555556,0.955555555555556,0.0122950819672131,0.0218579234972678,62,22,0.0276826548890587,-0.789277199211783,0.0567122120104085,-0.910671187806127,0.102459016393443,0.092896174863388
SD1076,-96.7666666667,44.3166666667,101702,17.6,0.627777777777778,0.911111111111111,0.00956284153005465,0.0163934426229508,85,32,-0.0787387623742674,-0.441648404807098,-0.269986847259124,-1.00362728490087,0.139344262295082,0.114754098360656
SD1392,-96.5833333333,43.3,101702,17.98,0.74390243902439,0.926829268292683,0.0150273224043716,0.0218579234972678,66,35,-0.376134409509545,-0.727746426865882,0.0203503507432713,-0.699484148803602,0.154371584699454,0.0765027322404372
SD1519,-97.0166666667,44.7166666667,101702,18.76,0.55,0.488888888888889,0.0150273224043716,0.0109289617486339,98,43,-0.129403602323845,-0.0189265454721009,-0.340051254903172,-0.666571058486668,0.17896174863388,0.103825136612022
SD1739,-97.7166666667,44.8666666667,101702,17.5,0.611111111111111,0.777777777777778,0.00683060109289617,0.00546448087431694,65,32,-0.00907917412908224,-0.453059157796805,-0.0597362575352858,-0.801549932727914,0.140710382513661,0.092896174863388
SD1777,-96.6833333333,44.75,101702,18.83,0.527777777777778,0.866666666666667,0.00683060109289617,0.00546448087431694,99,42,-0.335954244608641,-0.700624749325336,-0.530114396212336,-0.815785127275144,0.0819672131147541,0.0983606557377049
SD2984,-96.5833333333,44.05,101702,18.63,0.655555555555556,0.888888888888889,0.0109289617486339,0.0109289617486339,75,28,-0.33299587258052,-0.490335348597445,-0.323382402317955,-0.948164145615614,0.0969945355191257,0.0983606557377049
SD7667,-96.75,43.5666666667,101702,19.54,0.662790697674419,0.906976744186046,0.00956284153005465,0.0163934426229508,73,31,-0.052463937500304,-0.138407573935275,-0.148565634950996,-0.773823882766337,0.118852459016393,0.0983606557377049
SD7742,-97.0333333333,45.65,070200,16.88,0.644444444444444,0.866666666666667,0.0122950819672131,0.0109289617486339,56,10,-0.471605581705009,-0.722979245347083,-0.594188594862057,-1.10357533020554,0.120218579234973,0.0710382513661202
SD8116,-97.05,45.3,101702,17.5,0.444444444444444,0.866666666666667,0.00956284153005465,0.0163934426229508,83,25,0.316655645854334,-0.310412912268076,0.0995637623614749,-0.447147968462695,0.146174863387978,0.120218579234973
SD8932,-97.1333333333,44.9,101702,16.385,0.601190476190476,0.928571428571429,0.00956284153005465,0.0218579234972678,86,36,-0.0931544959694409,-0.499525052121623,-0.317303199237925,-0.637202684150502,0.105191256830601,0.0819672131147541
SD9337,-96.85,45.4,070200,15.83,0.627777777777778,0.955555555555556,0.0109289617486339,0.0163934426229508,78,21,-0.0869953861369164,-0.465867805886821,-0.0874585202735659,-0.494986093018241,0.148907103825137,0.131147540983607
WI0124,-91.9166666667,44.3166666667,070400,25.44,0.594444444444444,0.555555555555556,0.00956284153005465,0,145,13,0.0185237256832933,-0.117443692336349,0.309872791112463,-0.789775185300552,0.127049180327869,0.0491803278688525
WI0486,-92.3833333333,44.95,070400,21.67,0.533333333333333,0.755555555555556,0.0136612021857923,0.0109289617486339,217,12,-0.547565938857153,-0.661153786152142,-0.161924875218777,-0.817581118526461,0.131147540983607,0.087431693989071
WI0645,-88.8333333333,43.4333333333,070900,21.68,0.633333333333333,0.844444444444444,0.0163934426229508,0.0163934426229508,28,12,-0.414749326999368,-0.332367290337906,-0.0197050476323139,-0.644529659264547,0.114754098360656,0.14207650273224
WI0696,-89.0166666667,42.5,070900,22.13,0.477777777777778,0.622222222222222,0.00956284153005465,0.00546448087431694,1,1,-0.0912863497434279,-0.199244131186538,-0.17103350665487,-0.863691612666616,0.0819672131147541,0.0819672131147541
WI0892,-89.85,42.8,070900,24.48,0.416666666666667,0.8,0.00956284153005465,0.0109289617486339,6,5,0.650781801586756,0.0941578987883349,0.90195083593778,-0.0340047350298651,0.200819672131148,0.147540983606557
WI1078,-89.3833333333,42.6166666667,070900,23.39,0.5,0.577777777777778,0.00956284153005465,0.00546448087431694,5,5,0.336461394089411,-0.172074335994224,0.405254700684606,-0.794702733164295,0.146174863387978,0.14207650273224
WI1205,-88.25,42.65,071200,20.96,0.611111111111111,0.911111111111111,0.0136612021857923,0.0218579234972678,23,13,-0.105351744227461,-0.547660323819032,-0.0813471384656992,-0.920680330149359,0.112021857923497,0.131147540983607
WI1667,-88.8666666667,42.5333333333,070900,23.55,0.583333333333333,0.822222222222222,0.00819672131147541,0.00546448087431694,5,1,0.000340865964150949,-0.571366294889158,0.255921994779326,-0.725424570853259,0.146174863387978,0.12568306010929
WI2165,-91.55,44.1166666667,070400,24.79,0.601351351351351,0.837837837837838,0.0109289617486339,0.00546448087431694,143,13,-0.299661969549301,-0.790049848931391,0.0295350641394245,-0.680950079113342,0.165300546448087,0.0983606557377049
WI2173,-90.1,42.95,070900,24.88,0.475609756097561,0.317073170731707,0.00956284153005465,0.00546448087431694,11,4,0.311637266679495,0.589822184561416,0.458466383120294,-0.107997004469162,0.121584699453552,0.0983606557377049
WI2556,-92.45,44.7166666667,070400,24.21,0.686046511627907,0.767441860465116,0.00819672131147541,0,179,13,-0.692873000629851,-0.671491124230065,-0.252795306103339,-0.813664078959636,0.0901639344262295,0.0601092896174863
WI2869,-88.85,42.9,070900,22.65,0.561111111111111,0.688888888888889,0.0163934426229508,0.0109289617486339,21,13,-0.0299896449058835,-0.397204103702199,0.121629631837137,-1.01350999977982,0.12431693989071,0.114754098360656
WI3038,-91.2166666667,43.5666666667,070600,24.59,0.611111111111111,0.4,0.0122950819672131,0,80,19,0.0122908575510894,-0.373625727575553,0.219658150614845,-0.770453713592301,0.122950819672131,0.0546448087431694
WI3453,-88.4,43.3166666667,070900,21.57,0.561111111111111,0.911111111111111,0.0122950819672131,0.0218579234972678,18,3,-0.122680816659253,-0.702048479002624,0.0398949014610301,-0.75336418572922,0.116120218579235,0.12568306010929
WI4370,-91.25,43.8666666667,070400,22.55,0.633333333333333,0.711111111111111,0.00956284153005465,0,120,11,-0.446079845837997,-0.887574986618318,-0.313345823441087,-1.15354956161003,0.12431693989071,0.0655737704918033
WI4482,-88.8833333333,43.0666666667,070900,23.09,0.555555555555556,0.711111111111111,0.0150273224043716,0.0218579234972678,24,13,-0.166443860173043,-0.566269098080589,0.199525689748552,-0.761593026194841,0.128415300546448,0.12568306010929
WI4546,-90.7833333333,42.8166666667,070600,23.15,0.377777777777778,0.466666666666667,0.00546448087431694,0,0,0,0.345258184942748,0.148488500864508,0.466497676021693,-0.272995100479912,0.14344262295082,0.114754098360656
WI4937,-91.0833333333,43.2,070600,22.31,0.522222222222222,0.377777777777778,0.0122950819672131,0.00546448087431694,49,17,0.140970054345596,0.317772009711564,0.166340086902136,-0.407246419656955,0.121584699453552,0.0765027322404372
WI4961,-89.3333333333,43.1333333333,070900,22.39,0.638888888888889,0.955555555555556,0.0109289617486339,0.0163934426229508,27,13,-0.0557895065923391,-1.00734974245132,0.240533083179057,-0.855065777398721,0.140710382513661,0.136612021857924
WI5255,-90.3333333333,45.1166666667,070400,22.15,0.55,0.6,0.00546448087431694,0.00546448087431694,287,3,-0.0791764258179661,0.0908133420860026,-0.10701037237,-0.585367997202779,0.121584699453552,0.14207650273224
WI5563,-91.6666666667,44.55,070400,23.01,0.55,0.8,0.00546448087431694,0,164,13,0.188159482241853,-0.755423337614268,0.493300303933372,-0.846539590793757,0.146174863387978,0.0819672131147541
WI5573,-89.6666666667,42.5833333333,070900,26.26,0.538888888888889,0.777777777777778,0.0122950819672131,0.0109289617486339,1,1,0.234907551960013,-0.161405418223524,0.635791763945569,-0.48878788788879,0.151639344262295,0.153005464480874
WI5808,-90.6333333333,44.5166666667,070400,23.76,0.644444444444444,0.777777777777778,0.00956284153005465,0.0109289617486339,182,0,-0.311815282194738,-0.401231760301734,0.0077963983393699,-0.698320438599763,0.136612021857924,0.163934426229508
WI6200,-88.5,43.1,070900,22.39,0.538888888888889,0.777777777777778,0.0122950819672131,0.0163934426229508,26,13,0.0222291051970412,-0.311642508377413,0.313761291010548,-0.656913532863498,0.14207650273224,0.14207650273224
WI6357,-90.55,44.9666666667,070400,22.46,0.588888888888889,0.866666666666667,0.00683060109289617,0.0109289617486339,265,3,-0.0198891793847905,-0.0477177687207546,-0.12889584959045,-0.536627618703097,0.127049180327869,0.14207650273224
WI6646,-90.45,42.7333333333,070600,24.78,0.45,0.488888888888889,0.00819672131147541,0.00546448087431694,2,1,0.163365670614954,-0.0651844651417218,0.150333890550692,-0.703181791441824,0.12568306010929,0.103825136612022
WI6827,-91.1333333333,43.05,070600,22.77,0.566666666666667,0.311111111111111,0.0177595628415301,0.00546448087431694,29,15,-0.304570255758347,0.0315894089592049,-0.169467329483715,-0.710584642672882,0.0942622950819672,0.092896174863388
WI6859,-90.3,44.5333333333,070400,22.84,0.716666666666667,0.755555555555556,0.0150273224043716,0.0218579234972678,186,0,-0.032861472765976,0.186914540731402,-0.0311315811576186,-0.28584451790177,0.129781420765027,0.163934426229508
WI7997,-90.8,43.9333333333,070400,23.9,0.611111111111111,0.755555555555556,0.0163934426229508,0.0163934426229508,117,8,-0.229842711559379,-0.631870425534035,0.16080071699915,-1.05078285372987,0.135245901639344,0.087431693989071
WI8229,-89.2,42.9,070900,22.065,0.596590909090909,0.636363636363636,0.0177595628415301,0.0109289617486339,21,13,-0.0104729853001537,-0.253014750510147,0.292630434587045,-0.720321069752726,0.139344262295082,0.12568306010929
WI8589,-91.4333333333,43.9833333333,070400,22.81,0.577777777777778,0.711111111111111,0.00683060109289617,0.00546448087431694,129,4,-5.84621055730039e-05,-0.563625190948088,0.0339491235970726,-0.835411030394263,0.140710382513661,0.0601092896174863
WI8723,-88.0333333333,42.6833333333,071200,22.01,0.538888888888889,0.844444444444444,0.0122950819672131,0.0163934426229508,23,13,0.0520362989977292,-0.309783784025582,0.347696138234763,-0.758109617859973,0.150273224043716,0.14207650273224
WI8919,-88.7333333333,43.1666666667,070900,22.93,0.516666666666667,0.666666666666667,0.0109289617486339,0.00546448087431694,26,13,-0.14594757311261,-0.104737737460618,-0.0476524297004452,-0.680993942885525,0.112021857923497,0.147540983606557
WI8937,-88.2333333333,43,071200,22.47,0.636904761904762,0.80952380952381,0.0109289617486339,0.00546448087431694,28,13,-0.450135455245484,-0.751162988563234,-0.306074888164321,-0.863306084559479,0.10655737704918,0.103825136612022
WI9190,-88.7166666667,42.85,070900,23.76,0.672222222222222,0.822222222222222,0.0150273224043716,0.0109289617486339,21,13,-0.390874361804576,-0.632827114094221,0.0302983431211677,-0.988827743681748,0.117486338797814,0.12568306010929
